	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11	Y12	Y13	Y14	Y15	SRR1646026	SRR1646027	SRR1646028	SRR1646029	SRR1646034	SRR1646035	SRR1646036	SRR1646037	SM01	SM02	SM03	SM05	SM11	SM18	SM20	SM23	SM24	SM25	SM28	SM29	SM30	SM31	SM32	SM33	SM34	SM37	SM39	SM40	SM41	SM42	SM43	SM44	HC02	HC07	HC09	HC11	HC12	HC53	HC61	HC64	HC67	HC70	HC72	HC74	SRS012969_HMP	SRS013951_HMP	SRS014287_HMP	SRS014459_HMP	SRS016095_HMP	SRS016438_HMP	SRS017247_HMP	SRS017916_HMP	SRS022071_HMP	SRS023346_HMP	SRS043667_HMP	SRS045528_HMP	SRS045645_HMP	SRS045739_HMP	SRS047014_HMP	SRS047044_HMP	SRS049959_HMP	SRS053649_HMP	SRS074964_HMP	SRS075078_HMP	SRS075341_HMP	SRS075963_HMP	SRS077335_HMP	SRS077753_HMP	SRS077849_HMP	SRS078242_HMP	SRS078419_HMP	SRS078665_HMP	SRS098571_HMP	SRS098717_HMP	SRS101376_HMP	SRS104197_HMP	SRS104400_HMP	SRS140492_HMP	SRS140513_HMP	SRS142712_HMP	SRS142890_HMP	SRS143991_HMP	SRS145497_HMP	SRS146813_HMP	SRS147445_HMP	SRS147919_HMP	SRS148424_HMP
Phage_shock_protein_(psp)_operon	0.000730743002145	0.0147447158949	0.0109963391901	0.00713752814952	0.00766013512478	0.00615689995424	0.0185907017975	0.00397883261051	0.0901689367363	0.129788516379	0.00160057615428	0.00213595343622	0.00427923430234	0.00680596202273	0.000821045468152	0.0	0.0	0.00223573600429	0.0	0.0	0.0	0.0	0.0	0.000516570777419	0.000117676149812	0.0010161046306	0.00110710386469	0.000254920475009	3.88727372666e-05	0.00012789465573	0.000129265340749	0.00102933657104	0.00055120451098	0.000394763895552	0.00077522693197	0.000359929864365	0.000167649863261	0.00322559717726	0.000116704634574	0.000546493800869	0.000729681433331	0.0161939276419	0.00138279307608	0.000682663879922	0.000489181323402	0.00118171146008	0.000616386309518	0.00198474274125	0.00134109303077	0.00234365272926	0.0207198438567	0.00188279595199	0.00351368891865	0.00140778189343	0.00208251642516	0.00174945046381	0.00362495696506	0.00337369670065	0.00199524228963	0.000121935	0.000891772	0.000302923	0.000324336	0.000320234	3.59042e-05	5.71125e-05	0.00032619	0.000203267	7.42659e-05	0.000138455	0.000128568	0.000110468	2.7797e-05	0.000421486	0.000192502	0.00017601	2.71305e-05	7.51404e-05	0.000134826	0.000631754	0.000477617	0.000245584	0.000176217	6.52107e-05	0.000382088	0.000213255	4.00367e-05	0.000321887	0.000429109	0.00025585	0.000150437	0.000450402	0.000588064	7.79546e-05	0.000134869	0.000569591	0.000227205	0.000165421	0.00035547	0.000145748	0.000205548	0.000180282
Phage_tail_fiber_proteins	0.0126084131557	0.171416001508	0.119934966175	0.0784931643661	0.0972765259396	0.10196518526	0.55621151025	0.00663138768419	0.370818614652	0.148058714486	0.02679839342	0.0245634645165	0.0313810515505	0.00680596202273	0.0152386038889	0.0	0.114975567692	0.00223573600429	0.0	0.0	0.0	0.0	0.0214178624973	0.0046107332235	0.00337350940768	0.00590241504569	0.00567485311939	0.00116134793317	0.00256722035698	0.00338530613043	0.00136523944829	0.00999402882197	0.00296339104028	0.00181098082582	0.00367795722953	0.00193775439193	0.00331104100541	0.0180723784315	0.00477075687927	0.00357558474844	0.00894706986882	0.0801760638672	0.021293188853	0.00621593827321	0.00893422168511	0.021718134352	0.00678882500152	0.00436417864128	0.00353820288968	0.00229482663073	0.214379770922	0.00333110053044	0.00583906202419	0.00592851505284	0.011804922466	0.0049618646779	0.0214803803334	0.016374830774	0.00782792837361	0.00397969	0.0149618	0.156804	0.00419929	0.0126605	0.00227831	0.0310025	0.0137513	0.00994052	0.019718	0.00175972	0.0110968	0.00785664	0.00810908	0.00300186	0.00336955	0.00926376	0.0051405	0.00978349	0.0112181	0.00558462	0.00401656	0.0151342	0.00942758	0.00515244	0.00711785	0.00951779	0.0054133	0.00317026	0.0132823	0.00457145	0.016054	0.0171315	0.0184259	0.0536062	0.0022279	0.0116765	0.0127545	0.00737187	0.0132005	0.0100108	0.0369508	0.0102422
Phage_tail_proteins_2	0.0600034960066	0.795780696793	0.0615100396927	0.181507402378	0.289808445554	0.144700312186	0.340856671073	0.0172416079789	0.570658202358	0.0884833461194	0.0630766474079	0.0825012014738	0.103177093734	0.0794028902652	0.0622177487956	0.0767852572306	0.0574877838459	0.0290645680558	0.159489633174	0.552486187845	0.0	0.966183574879	0.00713928749911	0.01284314273	0.0350584296321	0.0328105049662	0.0256357986151	0.0220873993876	0.0196809429386	0.0569383398222	0.0396694455276	0.0421774364682	0.0237493402178	0.0412877641404	0.0317029862763	0.0200146126104	0.0251559057762	0.0906409557598	0.0615952786487	0.0222024577752	0.025672023375	0.0809687543637	0.0404485219939	0.022105387556	0.0323584370844	0.0255771884551	0.0143459119424	0.0435966786232	0.0454259596805	0.0244130492631	0.177495987931	0.0412646112811	0.0487369321775	0.0444716495287	0.0366867693439	0.0478514462091	0.0539841006376	0.0463176897667	0.0585526175526	0.0230269	0.053422	0.0286003	0.031627	0.03044	0.00323105	0.00285729	0.0450698	0.0186862	0.00484026	0.0142656	0.0297836	0.00539593	0.00391387	0.0197787	0.00757433	0.034442	0.00767571	0.0105989	0.0260093	0.027784	0.0311685	0.00576036	0.0787872	0.0151099	0.00876983	0.0245797	0.00458622	0.0348531	0.02235	0.00647454	0.0258517	0.0195498	0.0461853	0.0145535	0.00725205	0.0310294	0.0518334	0.0064764	0.0351678	0.015612	0.093626	0.0347488
Phd-Doc_YdcE-YdcD_toxin-antitoxin_(programmed_cell_death)_systems	0.0124474019857	0.00710200490227	0.00988449076146	0.027390441189	0.00197886824057	0.00564746261514	0.0337040611589	0.0248455991901	0.00621999170835	0.026514568545	0.0175642122785	0.021448532422	0.0503047765764	0.0136119240455	0.0137020374849	0.0255950857435	0.0	0.00857032134979	0.0	0.0	0.0	0.0	0.0	0.00619516727593	0.00958286723962	0.00757383233765	0.00129245539496	0.0159190366446	0.00910092001598	0.0155489354434	0.00397995405551	0.00388512378787	0.00739600353155	0.0120720242604	0.0107849269898	0.00653595098898	0.00964942993643	0.0145494509098	0.0148380127443	0.00905107965661	0.00982824550497	0.00776892836848	0.00850028244644	0.00617569864872	0.00656526097696	0.00449843518366	0.00912897235818	0.0152296785542	0.0216229817851	0.00813477677231	0.0101574540125	0.0137281457592	0.0178930611095	0.0194005803317	0.0102792361591	0.0180781281289	0.0201782786338	0.0148362996421	0.0165212700534	0.00727757	0.018076	0.00582972	0.0146575	0.0219768	0.000214165	0.00616652	0.00506775	0.00991577	0.00116851	0.0140715	0.00187719	0.00676147	0.0481018	0.012817	0.00416596	0.0110981	0.012091	0.0759484	0.0170703	0.0160279	0.00754644	0.00861629	0.00175984	0.0120063	0.00766264	0.0146855	0.00192625	0.031632	0.0986631	0.00475977	0.0222905	0.0109273	0.00442751	0.00892048	0.0225126	0.013085	0.0155209	0.010027	0.0120442	0.0438041	0.0782993	0.0105808
Phenazine_biosynthesis	0.0227149604396	0.0226258563258	0.00312306530697	0.0131227999442	0.000766013512478	0.0	5.35919121658e-05	0.0198941630526	0.0	0.00166478068595	0.0127116297066	0.00533988359054	0.0	0.0	0.0208357112246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000172644779912	0.0	0.0	0.0	0.0	0.0	4.78761195831e-05	0.0	0.0	0.0	0.0	4.19124658151e-05	0.0	0.0	4.20379846822e-05	0.0	0.000148272345458	0.0	0.0	0.0	0.0	4.5201662698e-05	9.02155791479e-05	0.00068481346252	0.0	0.000152962735218	0.000434491373536	0.00101965874502	0.000595600031838	0.00202771336134	0.000417482497046	0.00022106990761	0.000105824865139	0.000248960713501	0.000146133	1.34768e-05	2.69332e-05	3.30491e-05	2.20878e-05	1.15894e-05	0.0	7.08557e-05	2.81341e-05	2.08131e-05	2.52364e-05	3.95756e-05	1.90955e-06	1.66616e-05	2.88738e-06	1.03581e-05	5.45655e-05	2.34911e-06	5.78905e-06	2.11624e-05	0.000205258	0.0	3.94074e-06	1.67551e-05	8.47389e-05	1.47884e-05	7.93319e-06	0.000158427	5.05219e-05	9.11969e-05	1.09852e-05	4.05575e-05	5.22808e-05	3.70755e-05	1.22353e-05	0.00058403	4.41191e-05	9.63074e-05	2.19314e-06	6.90426e-05	4.48007e-05	1.25485e-05	5.41107e-05
Phenol_hydroxylase	0.000872763111036	0.0	0.0	0.000258450023519	0.000766013512478	0.0	0.000257241178396	0.0	0.0	0.0106360988269	0.000856739933206	0.0	0.0	0.0	0.00133251641553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29435018942e-05	0.0	0.0010901049147	0.000370940625531	0.00048622656449	0.000382406838046	0.000663806265124	0.00130488761018	0.000401578809345	0.0007463492254	0.00088466529136	0.000560043765947	0.000537943064459	0.000821570354555	0.000116676	0.0	4.87989e-05	4.79945e-05	1.26766e-05	3.86218e-05	4.02815e-06	0.000331851	9.33428e-05	7.77845e-06	1.4551e-05	9.89973e-05	4.99232e-05	0.000113624	3.16772e-05	1.10213e-05	5.70794e-05	0.000277556	8.57601e-05	0.000102408	0.000192309	0.000398309	1.1757e-05	0.000344633	0.000569512	0.000146573	0.000150749	6.44179e-05	0.000100307	7.3451e-05	0.000168523	0.000174653	0.00015368	0.000551891	0.000100627	8.74238e-05	0.000155056	2.99217e-05	0.000182689	7.1863e-05	0.000268804	1.56657e-05	0.000161032
Phenylacetyl-CoA_catabolic_pathway_(core)	0.0256559208755	0.0166611299161	0.0212614116179	0.0206430495035	0.00325555742803	0.00406676833588	0.112116447675	0.0172416079789	0.0162118807488	0.0375620741206	0.0162769518318	0.010145778822	0.00713205717057	0.0	0.0284992829664	0.0255950857435	0.0	0.00223573600429	0.0797448165869	0.0	0.0	0.0	0.00713928749911	0.00285352019578	0.000567457130056	0.0034473481702	0.00450325574533	0.000203936380007	0.000374474035668	0.000721691271619	0.00041857348433	0.0037172511487	0.000912194870816	0.000109656637653	0.00255004264447	0.000439299013943	0.00141821442281	0.011162659205	0.000714815886768	0.000646334014489	0.002348718571	0.0240969816013	0.00413021635093	0.00129776240009	0.00113582787672	0.00334619534092	0.00144801373993	0.000721724633183	0.00068481346252	0.000146478295579	0.0724629773553	0.000868982747072	0.003842420599	0.000916781040742	0.00400248304853	0.000298201783605	0.00675982650827	0.00651428960249	0.000502070772228	5.62122e-05	1.57572e-05	3.3668e-05	0.000160537	1.47252e-05	6.61793e-06	6.57511e-05	2.3698e-05	1.09684e-05	1.56098e-05	6.90118e-06	1.41339e-05	1.26835e-05	6.15553e-07	2.02586e-05	2.94017e-06	3.93154e-05	3.65945e-05	1.63779e-05	1.76393e-05	0.000105824	0.000198566	2.61411e-05	1.64469e-05	5.91304e-05	0.000282368	7.93807e-05	1.9596e-06	0.000110238	3.04752e-05	4.25753e-05	8.09822e-05	0.000213046	0.000160488	2.45852e-05	0.00041041	0.00136298	4.09231e-05	1.4285e-05	0.000155059	4.85794e-05	0.000114764	2.95785e-05
Phenylalanine_and_Tyrosine_Branches_from_Chorismate	0.0447680414733	0.0464868252091	0.0873460795771	0.100847726605	0.140261884275	0.0562314648248	0.109802986165	0.117740288333	0.0452094617487	0.0603332333428	0.0840466266771	0.0713853437995	0.100752194296	0.18262664761	0.0444970542473	0.170633904957	0.232346459711	0.132915109089	0.150945545682	0.0	0.0766319772942	0.48309178744	0.175364698603	0.20086640656	0.130128939317	0.138348930016	0.177739446428	0.0951435228686	0.141040755789	0.0931088922018	0.130433885432	0.167862221252	0.179564395227	0.0961452851453	0.106988581164	0.168178896227	0.161753631191	0.0776340820203	0.0940628326961	0.158238342458	0.158439592241	0.131730816977	0.101280485284	0.147891324375	0.124648379644	0.139196598287	0.133051300734	0.125890269696	0.129749067167	0.114912340245	0.123233147044	0.131481341887	0.125416477121	0.125446838173	0.126808138065	0.101895874212	0.117966432656	0.119139784219	0.137263175606	0.121808	0.113308	0.105092	0.106821	0.0858742	0.0673889	0.0630812	0.17329	0.121425	0.0699972	0.106254	0.093153	0.0814125	0.074537	0.103341	0.0981023	0.122137	0.0804462	0.0744868	0.104252	0.107915	0.117703	0.0792585	0.116412	0.115835	0.0909733	0.113902	0.0818188	0.0946833	0.0973006	0.116675	0.110338	0.11334	0.106052	0.0864449	0.0929295	0.105106	0.111318	0.0789949	0.0867455	0.0871445	0.0887838	0.106201
Phenylpropanoid_compound_degradation	0.0206813666651	8.60440964771e-05	0.00915915363273	0.0369166136912	0.00153202702496	0.000850266566909	0.000636959158958	0.0479354595457	0.0	0.0356066452322	0.0473511236999	0.0196685712251	0.00836601626834	0.0	0.0227730153295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000422162229253	0.000137715204309	0.000552846950786	0.000172151941896	0.000152952285005	3.88727372666e-05	0.000346168201509	0.000221597726998	0.000854626731478	7.69742521127e-05	5.92145843328e-05	0.000260125052385	8.94500254634e-05	0.000544862055597	0.00219661352238	7.78030897163e-05	0.000294265892775	0.00109120997843	0.00882582364093	0.00131711040496	0.000676021744874	0.000479589532747	0.000434854225004	0.000316411638886	0.000180431158296	0.00017120336563	6.51014647016e-05	0.00261377434986	0.0	6.2006275035e-05	5.6723812556e-05	0.000134202264617	0.0	9.91130085787e-05	7.09530524363e-05	3.31947618002e-06	6.54121e-06	0.0	9.68349e-06	1.75934e-06	4.94025e-05	6.87676e-06	0.0	2.6413e-05	2.80257e-06	2.57517e-06	7.96292e-05	3.97778e-06	9.69852e-06	1.17279e-05	0.0	0.0	0.0	0.0	1.92968e-06	0.0	1.42912e-05	0.0	1.56934e-06	6.31739e-06	4.71655e-06	1.01914e-05	8.7145e-06	1.94371e-06	3.30099e-05	8.86505e-06	4.8483e-05	3.54303e-05	5.54039e-05	2.36411e-05	4.92086e-06	2.92655e-06	4.27835e-05	0.0	8.06123e-06	1.68862e-05	0.0	5.0887e-05	0.0
Phenylpropanoids_general_biosynthesis_in_plants	9.9083796901e-05	0.0	9.18548619697e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.98483689863e-05	0.0	0.0	0.0	8.07585706379e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09840950017e-05	0.0	0.0	1.23109848332e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5201662698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66631e-06	0.0	0.0	0.0
Phenylpropionate_Degradation	0.00102386590131	0.00845821950746	0.00524549727882	0.00453394382869	0.00394944629161	0.00235854481387	0.0160716603015	0.0022104625614	0.0080866126175	0.0111519893455	0.0016905512414	0.000355992239369	0.000475470478038	0.0	0.000904495991145	0.00426584762392	0.0	0.000558934001073	0.0	0.0	0.0	0.0	0.0	0.000429065527656	0.000127454071439	0.000644525857163	0.00155643931988	0.0	0.000142533369977	2.1315775955e-05	3.53501135926e-05	0.000449222243844	0.000211806856234	0.000118794690791	0.000750357496559	0.00032146990302	0.000234011267468	0.00139827790361	2.59343632388e-05	0.000251352116746	0.000681253470252	0.0122213187003	0.000569249816319	0.000263796766231	0.000306937300958	0.000444070561844	0.000325269840184	0.0	5.70677885433e-05	8.1376830877e-06	0.0241464111797	7.24152289226e-05	0.000562387072302	9.47545505196e-05	0.00118845382847	0.000109340653988	0.00211506437885	0.00177454032937	0.00039128864348	6.85975e-07	0.0	2.40826e-05	4.44286e-05	0.0	3.09301e-06	1.38852e-05	3.22402e-05	0.0	0.0	4.54393e-06	8.92055e-05	0.0	1.65522e-06	1.44956e-06	1.42741e-06	0.0	7.83036e-07	2.14683e-06	0.0	0.0	0.0	6.03523e-05	9.85391e-05	4.23745e-06	3.56466e-05	1.20668e-05	4.48082e-07	1.28076e-05	3.46365e-05	0.0	5.68015e-06	5.7132e-05	0.000535543	2.38705e-06	6.75257e-05	0.000212957	8.96298e-06	0.0	1.86429e-05	0.0	2.75391e-05	5.99693e-06
Phosphate_metabolism	1.40762704794	0.823270723934	1.23686415953	0.972651209967	0.925277074651	0.861735579307	1.03021862449	1.12095998494	0.933530306948	0.613979795063	1.30562628225	1.24653655428	1.00657123438	1.29388291329	1.41010823762	0.791741319	1.00095308694	1.07602461084	1.41641983747	1.38121546961	1.26537369915	0.0	1.27110254397	1.40673394295	1.16525515506	1.17685384287	1.26161136753	0.999545853789	1.16501002398	1.11458335749	0.814301090474	1.18002857616	1.42011521005	0.785356850431	1.14511517065	1.29969719208	1.38418120881	0.900188162343	1.06590165575	1.17926919916	1.17288396827	1.05596513924	0.808862803118	1.17843286167	0.979093300397	1.06397959941	1.18118918509	1.41597530511	1.37995747737	1.40783864148	1.24695738746	1.29698683303	1.28109243934	1.36083997562	1.32001833269	1.31525325921	1.31889715522	1.36586694995	1.43497180766	1.24076	1.1914	1.23538	1.16935	1.04166	1.02749	0.957668	1.49324	1.26817	0.981608	1.05592	1.13043	1.10894	1.04255	1.1735	1.2267	1.18713	1.12466	1.04466	1.18052	1.23535	1.17143	1.13894	1.23725	1.23375	1.10059	1.19471	1.08017	1.21987	1.21446	1.25061	1.1972	1.24812	1.22961	1.14415	1.07329	1.1943	1.32897	1.08668	1.20609	1.12714	1.08977	1.23285
Phosphatidylcholine_biosynthesis_in_plants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4311421692e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39243e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.89207e-06	0.0	0.0	1.26281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12119e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphatidylethanolamine_biosynthesis_in_plants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6919523546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78030897163e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54937892031e-05	1.81038072307e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.52848e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86992e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphatidylglycerol_biosynthesis_in_plants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28821699578e-06	0.0	9.71818431664e-06	0.0	1.23109848332e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01106506189e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphoenolpyruvate_phosphomutase	0.00237801112562	0.00649445876019	0.0132347546955	0.00845648476954	0.0	0.0873667675025	0.0207530341469	0.0726926402333	0.0358367890237	0.00837477172851	0.0204220677257	0.00240294761574	0.0561055164085	0.0884775062955	0.00274309944933	0.0511901714871	0.0574877838459	0.00894294401717	0.0	0.0	0.0473036896878	0.0	0.0380761999952	0.012484790259	0.00687727356422	0.016362888585	0.00397938176823	0.0043718861464	0.00415614349275	0.0108518615387	0.00638324563603	0.00644612053419	0.00542735121768	0.0804706097366	0.00166219828657	0.0161680921025	0.00650341761232	0.00708965683519	0.00724865452523	0.00719550171144	0.00593179817192	0.00413185602676	0.0084407994019	0.0212548321532	0.00724180194449	0.00446329544831	0.0187549232144	0.0110664443755	0.0271119552071	0.0052243925423	0.0138006378886	0.101243731557	0.0133327270498	0.0359706322258	0.0287647581226	0.0429112366607	0.0364529539656	0.0268001470966	0.00839827473545	0.00963322	0.0224595	0.0133425	0.0276671	0.0432793	0.0219999	0.0101247	0.00392879	0.0243654	0.0407302	0.00546611	0.0358454	0.0230056	0.0165581	0.0229962	0.00652793	0.0124137	0.0329357	0.00657214	0.0118912	0.00958971	0.0240163	0.0141408	0.0264048	0.0150723	0.0226167	0.0261695	0.0092849	0.0207768	0.0165933	0.0169579	0.0639698	0.0125325	0.0129643	0.0276488	0.00800279	0.0183188	0.0459772	0.0323715	0.0141629	0.0364182	0.00728576	0.0225546
Phosphoglycerate_transport_system	0.000334407814541	0.0	0.00169931494644	0.00731930466606	0.016086283762	0.0028750718768	0.000385861767594	0.0	0.00204781651564	0.00147980505418	0.00239090213918	0.0	0.0	0.0	0.000309574520779	0.0	0.0	0.00447147200859	0.0	0.0	0.0	0.0	0.0	0.000236761606317	9.72107324537e-05	0.00247457517874	0.000243815696139	5.09840950017e-05	0.000427600109932	0.00038368396719	0.000110798863499	0.00162778806582	0.000387370424593	5.48283188267e-05	0.00016761663394	0.000178900050927	0.000335299726521	0.00370368756563	0.000311212358865	0.000252227908093	0.000948485494495	0.0152423971131	0.0017976309989	0.000701114255055	0.000978362646805	0.000592983034096	0.000632823277771	0.00162388042466	0.000913084616693	0.00100093501979	0.000611850940874	0.00231728732552	0.00285228865161	0.00200338192527	0.00213731948898	0.00208741248523	0.00141484740871	0.00111116108396	0.000348544998902	0.000766035	0.000120116	0.000121167	0.000204904	0.000533171	9.5841e-05	9.89178e-05	0.00131609	0.000858844	0.000364283	0.00060014	0.00053502	0.000744662	0.000762151	0.000245911	0.000449989	0.000672558	0.000623585	8.28934e-05	0.00133591	0.00138705	0.000954057	0.000464563	0.00037265	0.000959736	0.000447616	0.000575995	0.000234423	0.000250209	0.000297672	0.000840956	0.000305864	0.00064064	0.000590395	0.000438169	0.000440339	0.000449812	0.000105644	0.000432239	0.00015005	0.000224547	0.00106382	0.000723197
Phosphoinositides_biosynthesis_in_plants	0.0	0.0037709760543	0.0	7.75350070557e-05	0.0	0.0	0.0	0.00530511014735	0.0	0.0	0.000557877165809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.75262784557e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.48283188267e-05	0.0	0.0	0.0	0.0	0.0	4.20379846822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017120336563	0.0	0.0	0.000506906602458	0.0	5.41454574398e-05	0.0	0.0	4.42139815221e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.51888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000264814	0.0	0.0	0.000144832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149165	0.0	0.0	0.0	0.0	0.0	1.37221e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	0.0271365748763	0.103492342824	0.208441645525	0.0643540558562	0.126775236315	0.255184504613	0.00626668092926	0.116712423242	0.119797266165	0.102329620542	0.0626715223233	0.0448550221605	0.0213961715117	0.0748655822501	0.0265830295016	0.0	0.0	0.00670720801288	0.0	0.0	0.0	0.0	0.0214178624973	0.000815512199536	0.00157481386575	0.000920772159533	0.00597105695324	0.00129159707338	0.00664723807258	0.00038368396719	0.00192051363398	0.00404553210477	0.000724757568593	0.000127932743929	0.000544754060303	0.000745416878862	0.00271557851427	0.00506533740594	0.001411570342	0.004498064361	0.00234863074827	0.0376578059203	0.00324956372878	0.00140222851011	0.0020430514095	0.00154834458903	0.00126564655554	0.00611210548727	0.0236983503224	0.00117182636463	0.0121435415904	0.0238789217372	0.0102930416558	0.00649745489277	0.00287716085055	0.0135980013324	0.011937775011	0.0026191654122	0.00787462736805	0.00136885	0.00101681	8.75166e-05	0.000174174	0.0382777	0.000472913	8.95213e-05	0.00797792	0.00195703	0.0131952	0.053202	0.00152746	0.00410309	0.0131258	0.00198071	0.000184042	0.00546964	0.00361316	0.00139909	0.00155037	0.000915375	0.0111456	7.57526e-05	0.00208451	0.000606995	0.00126246	0.00131006	0.00191356	0.00188291	0.00065501	0.0158986	0.000565908	0.00181161	0.00544873	0.00138066	0.00294351	0.025308	0.000330607	0.00252258	0.000238702	0.00248036	0.00505471	0.00331993
Phospholipid_desaturation_in_plants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36164984031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
